transaction_id,store,customer_id,customer_city,customer_gender,product_id,product_price,quantity,total,created_at
450236,Online store,195648,Depok,Male,59,1677,80,134160,30/10/2018
560981,Online store,367834,Bogor,Female,59,1677,80,134160,21/11/2018
465818,Online store,390070,Tangerang,Female,59,1677,80,134160,02/11/2018
604377,Online store,417835,Depok,Male,59,1677,80,134160,28/11/2018
676490,Online store,272296,Tangerang,Male,59,1677,80,134160,06/12/2018
557581,Online store,349030,Depok,Female,59,1677,80,134160,20/11/2018
708648,Online store,195629,Tangerang,Female,59,1677,80,134160,10/12/2018
766170,Online store,363554,Depok,Female,59,1677,80,134160,25/12/2018
520733,Online store,356521,Depok,Female,59,1677,80,134160,13/11/2018
554804,Online store,219519,Bogor,Female,59,1677,80,134160,20/11/2018
328376,Online store,244386,Depok,Male,59,1677,80,134160,24/09/2018
346725,Online store,287760,Bogor,Female,59,1677,80,134160,01/10/2018
125518,Online store,170388,Bogor,Male,59,1677,80,134160,02/06/2018
477276,Online store,142778,Tangerang,Male,59,1677,80,134160,04/11/2018
776164,Online store,273214,Jakarta,Male,59,1677,80,134160,28/12/2018
504069,Online store,215793,Depok,Female,59,1677,80,134160,10/11/2018
117366,Online store,130041,Depok,Female,59,1677,80,134160,29/05/2018
458683,Online store,152518,Depok,Male,59,1677,80,134160,01/11/2018
670343,Online store,427590,Jakarta,Male,59,1677,80,134160,06/12/2018
421810,Online store,386159,Depok,Female,59,1677,80,134160,24/10/2018
432873,Online store,364430,Tangerang,Male,59,1677,80,134160,27/10/2018
476147,Online store,386900,Bogor,Female,59,1677,80,134160,04/11/2018
710555,Online store,407291,Bogor,Male,59,1677,80,134160,11/12/2018
680716,Online store,26499,Depok,Male,59,1677,80,134160,07/12/2018
650647,Online store,25318,Depok,Female,59,1677,80,134160,03/12/2018
748625,Online store,415640,Depok,Female,59,1677,80,134160,17/12/2018
717592,Online store,399660,Jakarta,Male,59,1677,80,134160,12/12/2018
656899,Online store,284633,Tangerang,Female,59,1677,80,134160,04/12/2018
506618,Online store,191555,Depok,Male,59,1677,80,134160,10/11/2018
745301,Online store,432825,Bogor,Male,59,1677,80,134160,16/12/2018
525591,Online store,388116,Tangerang,Male,59,1677,80,134160,14/11/2018
390514,Online store,359517,Depok,Male,59,1677,80,134160,17/10/2018
528955,Online store,289754,Depok,Female,59,1677,80,134160,15/11/2018
753894,Online store,241650,Depok,Male,59,1677,80,134160,19/12/2018
626523,Online store,164316,Jakarta,Male,59,1677,80,134160,30/11/2018
438229,Online store,333436,Bogor,Male,59,1677,80,134160,28/10/2018
560863,Online store,386148,Depok,Female,59,1677,80,134160,21/11/2018
381820,Online store,95638,Tangerang,Female,59,1677,80,134160,15/10/2018
647389,Online store,424539,Bogor,Female,59,1677,80,134160,03/12/2018
671006,Online store,343700,Jakarta,Female,59,1677,80,134160,06/12/2018
459493,Online store,130108,Tangerang,Male,59,1677,80,134160,01/11/2018
479111,Online store,148820,Depok,Female,59,1677,80,134160,04/11/2018
347105,Online store,277560,Depok,Female,59,1677,80,134160,01/10/2018
747166,Online store,384242,Bogor,Female,59,1677,80,134160,17/12/2018
626569,Online store,106706,Bogor,Male,59,1677,80,134160,30/11/2018
294172,Online store,263284,Depok,Male,59,1677,80,134160,10/09/2018
360443,Online store,288043,Depok,Female,59,1677,80,134160,06/10/2018
733837,Online store,49321,Depok,Male,59,1677,80,134160,14/12/2018
698529,Online store,188857,Bogor,Female,59,1677,80,134160,09/12/2018
146919,Online store,285016,Jakarta,Female,59,1677,80,134160,02/07/2018
124671,Online store,320494,Tangerang,Female,59,1677,80,134160,02/06/2018
776545,Online store,164418,Depok,Male,59,1677,80,134160,29/12/2018
353543,Online store,48019,Tangerang,Female,59,1677,80,134160,03/10/2018
712434,Online store,341370,Depok,Male,59,1677,80,134160,11/12/2018
589660,Online store,414044,Bogor,Male,59,1677,80,134160,26/11/2018
537603,Online store,402776,Depok,Male,59,1677,80,134160,17/11/2018
700581,Online store,391044,Depok,Male,59,1677,80,134160,09/12/2018
128393,Online store,200468,Depok,Male,59,1677,80,134160,03/06/2018
589374,Online store,367842,Tangerang,Male,59,1677,80,134160,26/11/2018
442177,Online store,9936,Bogor,Male,59,1677,80,134160,28/10/2018
447696,Online store,358061,Jakarta,Female,59,1677,80,134160,29/10/2018
507324,Online store,300741,Depok,Male,59,1677,80,134160,11/11/2018
734501,Online store,35556,Depok,Female,59,1677,80,134160,14/12/2018
623649,Online store,421194,Jakarta,Female,59,1677,80,134160,30/11/2018
760063,Online store,434961,Depok,Female,59,1677,80,134160,22/12/2018
299174,Online store,127965,Jakarta,Male,59,1677,80,134160,12/09/2018
440472,Online store,367534,Jakarta,Male,59,1677,80,134160,28/10/2018
391153,Online store,377253,Bogor,Female,59,1677,80,134160,18/10/2018
361781,Online store,308447,Jakarta,Female,59,1677,80,134160,07/10/2018
669144,Online store,402610,Depok,Female,59,1677,80,134160,06/12/2018
445288,Online store,112056,Jakarta,Male,59,1677,80,134160,29/10/2018
718072,Online store,377503,Jakarta,Male,59,1677,80,134160,12/12/2018
379987,Online store,335162,Jakarta,Female,36,1240,6,7440,15/10/2018
588549,Online store,384593,Jakarta,Male,36,1240,6,7440,25/11/2018
120840,Online store,249419,Tangerang,Male,36,1240,6,7440,31/05/2018
613216,Online store,416478,Tangerang,Male,36,1240,6,7440,29/11/2018
616409,Online store,397804,Tangerang,Male,36,1240,6,7440,29/11/2018
107660,Online store,308499,Tangerang,Male,36,1240,6,7440,21/05/2018
688510,Online store,333701,Tangerang,Female,36,1240,6,7440,08/12/2018
410252,Online store,287389,Tangerang,Male,50,884,84,74256,22/10/2018
613161,Online store,391259,Jakarta,Male,50,884,84,74256,29/11/2018
484627,Online store,317773,Tangerang,Male,50,884,84,74256,05/11/2018
123847,Online store,212128,Tangerang,Male,50,884,84,74256,01/06/2018
700986,Online store,431310,Depok,Male,50,884,84,74256,09/12/2018
506270,Online store,290122,Bogor,Male,50,884,84,74256,10/11/2018
346198,Online store,347084,Depok,Male,50,884,84,74256,01/10/2018
106077,Online store,326890,Jakarta,Male,50,884,84,74256,21/05/2018
660494,Online store,395014,Jakarta,Male,50,884,84,74256,04/12/2018
652511,Online store,239512,Tangerang,Male,50,884,84,74256,03/12/2018
694733,Online store,265593,Jakarta,Female,50,884,84,74256,08/12/2018
518998,Online store,133406,Bogor,Male,50,884,84,74256,13/11/2018
322532,Online store,362887,Depok,Female,50,884,84,74256,21/09/2018
443051,Online store,311853,Tangerang,Female,50,884,84,74256,29/10/2018
715279,Online store,218427,Jakarta,Female,50,884,84,74256,11/12/2018
385605,Online store,377230,Jakarta,Male,50,884,84,74256,16/10/2018
117444,Online store,65405,Bogor,Female,50,884,84,74256,29/05/2018
765691,Online store,409281,Depok,Female,50,884,84,74256,25/12/2018
127904,Online store,269154,Jakarta,Female,50,884,84,74256,03/06/2018
654518,Online store,275381,Bogor,Male,50,884,84,74256,04/12/2018
602475,Online store,416211,Jakarta,Male,50,884,84,74256,27/11/2018
393673,Online store,185898,Bogor,Male,50,884,84,74256,18/10/2018
317332,Online store,29541,Tangerang,Female,50,884,84,74256,19/09/2018
619967,Online store,203510,Bogor,Female,50,884,84,74256,29/11/2018
340705,Online store,333699,Jakarta,Male,50,884,84,74256,29/09/2018
764551,Online store,132443,Bogor,Male,50,884,84,74256,24/12/2018
571658,Online store,411532,Depok,Female,50,884,84,74256,23/11/2018
306689,Online store,151576,Tangerang,Male,50,884,84,74256,15/09/2018
694705,Online store,143755,Depok,Female,50,884,84,74256,08/12/2018
766016,Online store,304775,Tangerang,Male,50,884,84,74256,25/12/2018
356632,Online store,369723,Tangerang,Male,50,884,84,74256,05/10/2018
497642,Online store,323051,Depok,Male,50,884,84,74256,08/11/2018
536057,Online store,356518,Depok,Male,50,884,84,74256,16/11/2018
438762,Online store,263127,Jakarta,Male,50,884,84,74256,28/10/2018
722378,Online store,140577,Depok,Male,50,884,84,74256,12/12/2018
342958,Online store,104702,Depok,Male,50,884,84,74256,30/09/2018
556702,Online store,404756,Depok,Male,50,884,84,74256,20/11/2018
662020,Online store,400260,Depok,Female,50,884,84,74256,05/12/2018
304458,Online store,76958,Depok,Male,50,884,84,74256,14/09/2018
137609,Online store,273405,Depok,Female,50,884,84,74256,10/06/2018
317474,Online store,318051,Depok,Female,50,884,84,74256,19/09/2018
553524,Online store,352983,Jakarta,Female,50,884,84,74256,19/11/2018
543252,Online store,358029,Tangerang,Female,50,884,84,74256,18/11/2018
527534,Online store,277200,Bogor,Male,50,884,84,74256,15/11/2018
110361,Online store,293436,Bogor,Male,50,884,84,74256,24/05/2018
498718,Online store,379895,Bogor,Male,50,884,84,74256,08/11/2018
118995,Online store,287328,Depok,Male,50,884,84,74256,30/05/2018
382246,Online store,355674,Tangerang,Male,50,884,84,74256,16/10/2018
545726,Online store,405658,Depok,Male,50,884,84,74256,18/11/2018
732655,Online store,357314,Bogor,Female,50,884,84,74256,14/12/2018
503715,Online store,266739,Depok,Male,50,884,84,74256,09/11/2018
568545,Online store,409255,Depok,Male,50,884,84,74256,22/11/2018
744576,Online store,348020,Depok,Male,50,884,84,74256,16/12/2018
714854,Online store,141472,Tangerang,Female,50,884,84,74256,11/12/2018
714544,Online store,41399,Depok,Male,50,884,84,74256,11/12/2018
699169,Online store,175773,Bogor,Male,50,884,84,74256,09/12/2018
470238,Online store,362283,Depok,Male,50,884,84,74256,03/11/2018
702910,Online store,190740,Bogor,Female,50,884,84,74256,09/12/2018
113410,Online store,317223,Jakarta,Female,50,884,84,74256,26/05/2018
412977,Online store,290889,Bogor,Female,50,884,84,74256,22/10/2018
367517,Online store,145382,Depok,Female,50,884,84,74256,09/10/2018
687822,Online store,397605,Bogor,Female,50,884,84,74256,07/12/2018
407061,Online store,382651,Depok,Male,50,884,84,74256,21/10/2018
137027,Online store,17943,Depok,Female,50,884,84,74256,09/06/2018
604542,Online store,415491,Depok,Male,50,884,84,74256,28/11/2018
477807,Online store,372692,Jakarta,Female,50,884,84,74256,04/11/2018
135874,Online store,171552,Tangerang,Female,50,884,84,74256,08/06/2018
103721,Online store,118701,Tangerang,Female,50,884,84,74256,19/05/2018
755363,Online store,136817,Depok,Male,50,884,84,74256,20/12/2018
378508,Online store,183914,Tangerang,Male,50,884,84,74256,14/10/2018
732335,Online store,596,Depok,Female,50,884,84,74256,14/12/2018
616635,Online store,408445,Tangerang,Female,50,884,84,74256,29/11/2018
745886,Online store,284933,Jakarta,Male,50,884,84,74256,16/12/2018
463547,Online store,345505,Depok,Female,50,884,84,74256,01/11/2018
676464,Online store,408595,Bogor,Female,50,884,84,74256,06/12/2018
327706,Online store,364091,Bogor,Female,50,884,84,74256,24/09/2018
405054,Online store,271850,Depok,Female,50,884,84,74256,21/10/2018
587580,Online store,158659,Depok,Female,50,884,84,74256,25/11/2018
392297,Online store,100911,Tangerang,Male,50,884,84,74256,18/10/2018
616185,Online store,324521,Depok,Female,50,884,84,74256,29/11/2018
459646,Online store,347771,Bogor,Male,50,884,84,74256,01/11/2018
611453,Online store,419167,Bogor,Male,50,884,84,74256,28/11/2018
540962,Online store,282989,Depok,Male,50,884,84,74256,17/11/2018
135130,Online store,140577,Depok,Male,50,884,84,74256,08/06/2018
483714,Online store,240129,Tangerang,Female,50,884,84,74256,05/11/2018
754249,Online store,396712,Jakarta,Male,50,884,84,74256,19/12/2018
134169,Online store,148083,Depok,Male,50,884,84,74256,07/06/2018
362418,Online store,270197,Jakarta,Male,50,884,84,74256,07/10/2018
128032,Online store,258879,Depok,Male,50,884,84,74256,03/06/2018
298384,Online store,98056,Depok,Female,50,884,84,74256,12/09/2018
770412,Online store,267072,Depok,Female,50,884,84,74256,26/12/2018
632797,Online store,394884,Tangerang,Female,50,884,84,74256,01/12/2018
687024,Online store,184854,Depok,Female,50,884,84,74256,07/12/2018
442483,Online store,381279,Jakarta,Male,50,884,84,74256,28/10/2018
574042,Online store,412611,Bogor,Female,50,884,84,74256,23/11/2018
411440,Online store,272747,Depok,Male,50,884,84,74256,22/10/2018
117439,Online store,235066,Depok,Male,50,884,84,74256,29/05/2018
362277,Online store,264277,Bogor,Male,50,884,84,74256,07/10/2018
710388,Online store,432049,Bogor,Female,50,884,84,74256,11/12/2018
403383,Online store,382124,Bogor,Male,50,884,84,74256,20/10/2018
409393,Online store,283194,Bogor,Male,50,884,84,74256,22/10/2018
437232,Online store,271615,Bogor,Female,50,884,84,74256,27/10/2018
663804,Online store,425855,Depok,Male,50,884,84,74256,05/12/2018
594027,Online store,254483,Tangerang,Male,50,884,84,74256,26/11/2018
578916,Online store,383402,Depok,Male,50,884,84,74256,24/11/2018
328622,Online store,342044,Tangerang,Male,50,884,84,74256,24/09/2018
662053,Online store,336399,Tangerang,Male,50,884,84,74256,05/12/2018
308843,Online store,347381,Depok,Female,50,884,84,74256,16/09/2018
407164,Online store,318552,Tangerang,Female,50,884,84,74256,21/10/2018
359843,Online store,128529,Tangerang,Female,50,884,84,74256,06/10/2018
122862,Online store,135130,Depok,Female,50,884,84,74256,01/06/2018
704529,Online store,416772,Jakarta,Male,50,884,84,74256,10/12/2018
347066,Online store,185075,Depok,Female,50,884,84,74256,01/10/2018
302376,Online store,256559,Depok,Female,50,884,84,74256,14/09/2018
354507,Online store,191327,Bogor,Male,50,884,84,74256,04/10/2018
308461,Online store,358030,Bogor,Female,50,884,84,74256,16/09/2018
662046,Online store,336399,Tangerang,Male,50,884,84,74256,05/12/2018
439207,Online store,389031,Tangerang,Male,50,884,84,74256,28/10/2018
627364,Online store,419197,Depok,Female,50,884,84,74256,30/11/2018
647445,Online store,423130,Depok,Female,50,884,84,74256,03/12/2018
323925,Online store,363313,Depok,Female,50,884,84,74256,22/09/2018
123588,Online store,1337,Tangerang,Male,50,884,84,74256,01/06/2018
704631,Online store,133321,Depok,Female,50,884,84,74256,10/12/2018
606972,Online store,261479,Bogor,Male,50,884,84,74256,28/11/2018
342353,Online store,129158,Depok,Female,50,884,84,74256,30/09/2018
564524,Online store,370739,Depok,Male,50,884,84,74256,22/11/2018
326205,Online store,97910,Bogor,Female,50,884,84,74256,23/09/2018
410915,Online store,203097,Jakarta,Male,50,884,84,74256,22/10/2018
509975,Online store,384188,Bogor,Male,50,884,84,74256,11/11/2018
656601,Online store,253928,Depok,Female,50,884,84,74256,04/12/2018
589637,Online store,119591,Jakarta,Female,50,884,84,74256,26/11/2018
782617,Online store,379319,Jakarta,Female,50,884,84,74256,31/12/2018
401789,Online store,237102,Jakarta,Female,50,884,84,74256,20/10/2018
389644,Online store,287429,Depok,Male,50,884,84,74256,17/10/2018
514365,Online store,400849,Depok,Female,50,884,84,74256,12/11/2018
703436,Online store,406066,Bogor,Male,50,884,84,74256,10/12/2018
439314,Online store,382262,Tangerang,Female,50,884,84,74256,28/10/2018
344471,Online store,194677,Depok,Female,50,884,84,74256,01/10/2018
779660,Online store,279136,Jakarta,Female,50,884,84,74256,30/12/2018
671757,Online store,283097,Depok,Female,50,884,84,74256,06/12/2018
489513,Online store,306879,Depok,Female,50,884,84,74256,06/11/2018
339472,Online store,340908,Depok,Female,50,884,84,74256,29/09/2018
465393,Online store,7017,Jakarta,Male,50,884,84,74256,02/11/2018
437294,Online store,388823,Depok,Female,50,884,84,74256,27/10/2018
484584,Online store,343130,Depok,Female,50,884,84,74256,05/11/2018
114061,Online store,173246,Bogor,Male,50,884,84,74256,26/05/2018
466029,Online store,179512,Bogor,Male,50,884,84,74256,02/11/2018
137831,Online store,179512,Bogor,Male,50,884,84,74256,10/06/2018
138629,Online store,286133,Depok,Female,50,884,84,74256,10/06/2018
432766,Online store,341501,Depok,Female,50,884,84,74256,26/10/2018
757025,Online store,348838,Depok,Female,50,884,84,74256,21/12/2018
362695,Online store,303421,Depok,Male,50,884,84,74256,08/10/2018
594189,Online store,137147,Bogor,Female,50,884,84,74256,26/11/2018
691401,Online store,413078,Depok,Female,50,884,84,74256,08/12/2018
676436,Online store,301196,Jakarta,Female,50,884,84,74256,06/12/2018
313431,Online store,267107,Bogor,Male,50,884,84,74256,18/09/2018
400966,Online store,263323,Tangerang,Male,50,884,84,74256,20/10/2018
319009,Online store,143564,Depok,Male,50,884,84,74256,20/09/2018
436954,Online store,266389,Depok,Male,50,884,84,74256,27/10/2018
376035,Online store,164368,Tangerang,Male,50,884,84,74256,13/10/2018
483637,Online store,184616,Jakarta,Female,50,884,84,74256,05/11/2018
120231,Online store,156747,Tangerang,Female,50,884,84,74256,30/05/2018
307874,Online store,14115,Tangerang,Female,50,884,84,74256,16/09/2018
724205,Online store,433287,Tangerang,Female,50,884,84,74256,13/12/2018
398217,Online store,239623,Depok,Male,50,884,84,74256,19/10/2018
750474,Online store,332924,Tangerang,Male,50,884,84,74256,18/12/2018
510867,Online store,353029,Depok,Male,50,884,84,74256,11/11/2018
549191,Online store,222633,Tangerang,Female,50,884,84,74256,19/11/2018
436596,Online store,338799,Depok,Male,50,884,84,74256,27/10/2018
130518,Online store,168587,Depok,Male,50,884,84,74256,04/06/2018
669594,Online store,386082,Jakarta,Male,50,884,84,74256,06/12/2018
638682,Online store,340789,Depok,Female,50,884,84,74256,02/12/2018
146885,Online store,262037,Jakarta,Female,50,884,84,74256,02/07/2018
533317,Online store,394406,Jakarta,Male,50,884,84,74256,16/11/2018
531345,Online store,403458,Depok,Female,50,884,84,74256,15/11/2018
313124,Online store,224696,Depok,Female,50,884,84,74256,18/09/2018
727102,Online store,172709,Jakarta,Male,50,884,84,74256,13/12/2018
567013,Online store,409042,Tangerang,Female,50,884,84,74256,22/11/2018
465613,Online store,393044,Tangerang,Female,50,884,84,74256,02/11/2018
542713,Online store,283585,Depok,Female,50,884,84,74256,17/11/2018
138187,Online store,272301,Tangerang,Female,50,884,84,74256,10/06/2018
691579,Online store,428967,Jakarta,Female,50,884,84,74256,08/12/2018
558633,Online store,239512,Tangerang,Male,50,884,84,74256,20/11/2018
775751,Online store,283579,Depok,Male,50,884,84,74256,28/12/2018
378960,Online store,284885,Depok,Male,50,884,84,74256,14/10/2018
467701,Online store,343036,Depok,Female,50,884,84,74256,02/11/2018
563094,Online store,76958,Depok,Male,50,884,84,74256,21/11/2018
708055,Online store,328147,Depok,Male,50,884,84,74256,10/12/2018
113186,Online store,158031,Tangerang,Male,50,884,84,74256,26/05/2018
138115,Online store,262141,Jakarta,Female,50,884,84,74256,10/06/2018
544588,Online store,405430,Jakarta,Male,50,884,84,74256,18/11/2018
637316,Online store,406010,Depok,Male,50,884,84,74256,01/12/2018
110045,Online store,185075,Depok,Female,50,884,84,74256,23/05/2018
334437,Online store,265571,Depok,Female,50,884,84,74256,27/09/2018
121536,Online store,171447,Jakarta,Female,50,884,84,74256,31/05/2018
102482,Online store,192692,Jakarta,Male,50,884,84,74256,18/05/2018
680713,Online store,331555,Tangerang,Female,50,884,84,74256,07/12/2018
743641,Online store,432732,Depok,Female,50,884,84,74256,15/12/2018
408501,Online store,293803,Bogor,Male,50,884,84,74256,21/10/2018
318841,Online store,141459,Bogor,Female,50,884,84,74256,20/09/2018
569218,Online store,409355,Depok,Male,50,884,84,74256,22/11/2018
483305,Online store,336421,Tangerang,Female,50,884,84,74256,05/11/2018
109910,Online store,133321,Depok,Female,50,884,84,74256,23/05/2018
399934,Online store,381205,Depok,Male,50,884,84,74256,19/10/2018
726564,Online store,425926,Depok,Male,50,884,84,74256,13/12/2018
489761,Online store,381691,Tangerang,Male,50,884,84,74256,06/11/2018
129778,Online store,300818,Depok,Male,50,884,84,74256,04/06/2018
661887,Online store,364637,Tangerang,Male,50,884,84,74256,05/12/2018
561078,Online store,187566,Jakarta,Female,50,884,84,74256,21/11/2018
419482,Online store,361996,Jakarta,Male,50,884,84,74256,24/10/2018
367587,Online store,57155,Bogor,Male,46,566,24,13584,09/10/2018
575865,Online store,413052,Depok,Male,46,566,24,13584,23/11/2018
400722,Online store,381323,Bogor,Male,46,566,24,13584,20/10/2018
114993,Online store,195617,Depok,Male,46,566,24,13584,27/05/2018
526258,Online store,363634,Depok,Female,46,566,24,13584,14/11/2018
472982,Online store,392003,Bogor,Male,46,566,24,13584,03/11/2018
695148,Online store,419877,Jakarta,Male,46,566,24,13584,08/12/2018
568752,Online store,391044,Depok,Male,46,566,24,13584,22/11/2018
315439,Online store,204289,Bogor,Male,46,566,24,13584,19/09/2018
462926,Online store,357127,Depok,Female,46,566,24,13584,01/11/2018
142338,Online store,129158,Depok,Female,46,566,24,13584,20/06/2018
129241,Online store,118097,Depok,Male,46,566,24,13584,03/06/2018
660816,Online store,288825,Bogor,Female,50,884,20,17680,04/12/2018
359564,Online store,271988,Tangerang,Female,50,884,20,17680,06/10/2018
720872,Online store,432998,Tangerang,Male,50,884,20,17680,12/12/2018
723715,Online store,415520,Jakarta,Female,50,884,20,17680,13/12/2018
745016,Online store,335556,Depok,Male,50,884,20,17680,16/12/2018
145871,Online store,267896,Depok,Male,50,884,20,17680,29/06/2018
781833,Online store,296275,Depok,Male,50,884,20,17680,31/12/2018
775954,Online store,142669,Tangerang,Female,50,884,20,17680,28/12/2018
427266,Online store,259870,Jakarta,Male,50,884,20,17680,25/10/2018
295966,Online store,299555,Depok,Male,50,884,20,17680,10/09/2018
656688,Online store,335283,Bogor,Female,50,884,20,17680,04/12/2018
754565,Online store,20030,Jakarta,Female,50,884,20,17680,19/12/2018
753994,Online store,135116,Jakarta,Male,50,884,20,17680,19/12/2018
621545,Online store,408571,Depok,Female,50,884,20,17680,30/11/2018
745947,Online store,160120,Depok,Male,50,884,20,17680,16/12/2018
772477,Online store,164418,Depok,Male,50,884,20,17680,27/12/2018
642381,Online store,424021,Jakarta,Female,50,884,20,17680,02/12/2018
467318,Online store,152400,Depok,Male,50,884,20,17680,02/11/2018
474192,Online store,394542,Bogor,Female,50,884,20,17680,03/11/2018
495993,Online store,242131,Jakarta,Male,50,884,20,17680,08/11/2018
743207,Online store,263000,Depok,Female,50,884,20,17680,15/12/2018
123380,Online store,320160,Bogor,Female,50,884,20,17680,01/06/2018
750535,Online store,393951,Tangerang,Female,50,884,20,17680,18/12/2018
509077,Online store,224853,Depok,Male,50,884,20,17680,11/11/2018
347177,Online store,235782,Depok,Male,50,884,20,17680,01/10/2018
523227,Online store,377583,Jakarta,Male,50,884,20,17680,14/11/2018
475458,Online store,286027,Depok,Male,50,884,20,17680,03/11/2018
117154,Online store,161784,Tangerang,Female,50,884,20,17680,29/05/2018
621438,Online store,278695,Jakarta,Female,50,884,20,17680,30/11/2018
102121,Online store,92221,Jakarta,Male,50,884,20,17680,18/05/2018
344172,Online store,186460,Depok,Female,50,884,20,17680,30/09/2018
377423,Online store,142778,Tangerang,Male,50,884,20,17680,13/10/2018
415022,Online store,363608,Jakarta,Male,50,884,20,17680,23/10/2018
708143,Online store,400553,Bogor,Male,50,884,20,17680,10/12/2018
498887,Online store,173246,Bogor,Male,50,884,20,17680,08/11/2018
385914,Online store,376581,Depok,Female,50,884,20,17680,16/10/2018
465847,Online store,370320,Bogor,Male,50,884,20,17680,02/11/2018
379476,Online store,253690,Depok,Male,50,884,20,17680,14/10/2018
437596,Online store,290272,Jakarta,Male,50,884,20,17680,27/10/2018
748579,Online store,277579,Jakarta,Female,50,884,20,17680,17/12/2018
529449,Online store,403194,Bogor,Male,50,884,20,17680,15/11/2018
761831,Online store,382320,Jakarta,Male,50,884,20,17680,23/12/2018
542857,Online store,392179,Bogor,Female,50,884,20,17680,17/11/2018
666478,Online store,120769,Depok,Male,50,884,20,17680,05/12/2018
648290,Online store,289553,Tangerang,Female,50,884,20,17680,03/12/2018
414635,Online store,122820,Tangerang,Female,50,884,20,17680,23/10/2018
349072,Online store,345990,Bogor,Female,50,884,20,17680,02/10/2018
432592,Online store,271839,Bogor,Female,50,884,20,17680,26/10/2018
119218,Online store,167235,Bogor,Male,50,884,20,17680,30/05/2018
485735,Online store,395872,Bogor,Male,50,884,20,17680,06/11/2018
422766,Online store,334217,Jakarta,Female,50,884,20,17680,24/10/2018
345340,Online store,336558,Bogor,Female,50,884,20,17680,01/10/2018
397781,Online store,380566,Depok,Male,50,884,20,17680,19/10/2018
127951,Online store,266415,Jakarta,Male,50,884,20,17680,03/06/2018
686913,Online store,415788,Jakarta,Female,50,884,20,17680,07/12/2018
123490,Online store,233701,Depok,Female,50,884,20,17680,01/06/2018
398544,Online store,166470,Jakarta,Male,50,884,20,17680,19/10/2018
124457,Online store,280409,Bogor,Male,50,884,20,17680,02/06/2018
483162,Online store,30797,Depok,Female,50,884,20,17680,05/11/2018
124274,Online store,173622,Jakarta,Male,50,884,20,17680,01/06/2018
369959,Online store,291841,Jakarta,Female,50,884,20,17680,10/10/2018
298159,Online store,264418,Jakarta,Female,50,884,20,17680,12/09/2018
612565,Online store,360932,Depok,Male,50,884,20,17680,29/11/2018
446479,Online store,218283,Depok,Female,50,884,20,17680,29/10/2018
438111,Online store,270179,Tangerang,Male,50,884,20,17680,28/10/2018
672608,Online store,384180,Bogor,Female,50,884,20,17680,06/12/2018
478569,Online store,383404,Jakarta,Female,50,884,20,17680,04/11/2018
754957,Online store,387018,Depok,Female,50,884,20,17680,20/12/2018
558764,Online store,390825,Depok,Female,50,884,20,17680,20/11/2018
780229,Online store,138964,Jakarta,Male,50,884,20,17680,30/12/2018
438577,Online store,382387,Tangerang,Male,50,884,20,17680,28/10/2018
395278,Online store,209579,Tangerang,Female,50,884,20,17680,18/10/2018
112673,Online store,327016,Bogor,Male,50,884,20,17680,25/05/2018
632246,Online store,419001,Bogor,Male,50,884,20,17680,01/12/2018
457096,Online store,181696,Tangerang,Female,50,884,20,17680,31/10/2018
581626,Online store,149530,Depok,Male,50,884,20,17680,24/11/2018
396115,Online store,377930,Depok,Female,50,884,20,17680,19/10/2018
470133,Online store,362050,Tangerang,Male,50,884,20,17680,02/11/2018
344707,Online store,225746,Tangerang,Male,50,884,20,17680,01/10/2018
507694,Online store,399816,Jakarta,Female,50,884,20,17680,11/11/2018
453229,Online store,391215,Depok,Male,50,884,20,17680,31/10/2018
624556,Online store,119858,Depok,Male,50,884,20,17680,30/11/2018
116955,Online store,289064,Jakarta,Female,50,884,20,17680,29/05/2018
750299,Online store,370906,Tangerang,Male,50,884,20,17680,18/12/2018
313538,Online store,269081,Bogor,Male,50,884,20,17680,18/09/2018
508219,Online store,396646,Bogor,Male,50,884,20,17680,11/11/2018
475474,Online store,205683,Jakarta,Male,50,884,20,17680,03/11/2018
577561,Online store,357992,Tangerang,Male,50,884,20,17680,24/11/2018
325112,Online store,149135,Tangerang,Female,50,884,20,17680,23/09/2018
662173,Online store,288825,Bogor,Female,50,884,20,17680,05/12/2018
531378,Online store,387133,Jakarta,Male,50,884,20,17680,15/11/2018
346904,Online store,162261,Jakarta,Female,50,884,20,17680,01/10/2018
748835,Online store,247315,Depok,Male,50,884,20,17680,17/12/2018
296013,Online store,284850,Jakarta,Male,50,884,20,17680,10/09/2018
464571,Online store,284047,Depok,Female,50,884,20,17680,02/11/2018
537197,Online store,260779,Tangerang,Male,50,884,20,17680,16/11/2018
417696,Online store,366519,Depok,Male,50,884,20,17680,23/10/2018
659976,Online store,391094,Bogor,Female,50,884,20,17680,04/12/2018
109149,Online store,326877,Tangerang,Male,50,884,20,17680,23/05/2018
490066,Online store,259492,Jakarta,Female,50,884,20,17680,06/11/2018
347098,Online store,243052,Depok,Male,50,884,20,17680,01/10/2018
556153,Online store,34885,Jakarta,Female,50,884,20,17680,20/11/2018
436416,Online store,269307,Depok,Female,50,884,20,17680,27/10/2018
324901,Online store,230873,Bogor,Male,50,884,20,17680,22/09/2018
356789,Online store,174006,Depok,Female,50,884,20,17680,05/10/2018
433644,Online store,291703,Depok,Male,50,884,20,17680,27/10/2018
125648,Online store,317478,Tangerang,Female,50,884,20,17680,02/06/2018
